dept_time,Total_Fare,Airways,Available,Duration,days_till_flight,dep_day_of_week,futuredays,prediction_day_of_week,current_day_of_week,price
2,13797,1,4,85,5,2,3,7,4,16450
2,16450,1,2,85,4,2,2,7,5,16450
2,4636,1,2,85,24,2,22,7,6,16450
2,4906,1,8,85,23,2,21,7,7,16450
2,4906,1,2,85,22,2,20,7,1,16450
2,5217,1,9,85,20,2,18,7,3,16450
2,5217,1,3,85,19,2,17,7,4,16450
2,7058,1,1,85,15,2,13,7,1,16450
2,8020,1,2,85,13,2,11,7,3,16450
2,8860,1,3,85,11,2,9,7,5,16450
2,13797,1,4,85,10,2,8,7,6,16450
2,12946,1,1,85,9,2,7,7,7,16450
2,4636,1,2,85,24,2,1,7,6,4906
2,4636,1,2,85,24,2,2,1,6,4906
2,4906,1,8,85,23,2,1,1,7,4906
2,4636,1,2,85,24,2,4,3,6,5217
2,4906,1,8,85,23,2,3,3,7,5217
2,4906,1,2,85,22,2,2,3,1,5217
2,4636,1,2,85,24,2,5,4,6,5217
2,4906,1,8,85,23,2,4,4,7,5217
2,4906,1,2,85,22,2,3,4,1,5217
2,5217,1,9,85,20,2,1,4,3,5217
2,4636,1,2,85,24,2,9,1,6,7058
2,4906,1,8,85,23,2,8,1,7,7058
2,4906,1,2,85,22,2,7,1,1,7058
2,5217,1,9,85,20,2,5,1,3,7058
2,5217,1,3,85,19,2,4,1,4,7058
2,4636,1,2,85,24,2,11,3,6,8020
2,4906,1,8,85,23,2,10,3,7,8020
2,4906,1,2,85,22,2,9,3,1,8020
2,5217,1,9,85,20,2,7,3,3,8020
2,5217,1,3,85,19,2,6,3,4,8020
2,7058,1,1,85,15,2,2,3,1,8020
2,4636,1,2,85,24,2,13,5,6,8860
2,4906,1,8,85,23,2,12,5,7,8860
2,4906,1,2,85,22,2,11,5,1,8860
2,5217,1,9,85,20,2,9,5,3,8860
2,5217,1,3,85,19,2,8,5,4,8860
2,7058,1,1,85,15,2,4,5,1,8860
2,8020,1,2,85,13,2,2,5,3,8860
2,4636,1,2,85,24,2,14,6,6,13797
2,4906,1,8,85,23,2,13,6,7,13797
2,4906,1,2,85,22,2,12,6,1,13797
2,5217,1,9,85,20,2,10,6,3,13797
2,5217,1,3,85,19,2,9,6,4,13797
2,7058,1,1,85,15,2,5,6,1,13797
2,8020,1,2,85,13,2,3,6,3,13797
2,8860,1,3,85,11,2,1,6,5,13797
2,4636,1,2,85,24,2,15,7,6,12946
2,4906,1,8,85,23,2,14,7,7,12946
2,4906,1,2,85,22,2,13,7,1,12946
2,5217,1,9,85,20,2,11,7,3,12946
2,5217,1,3,85,19,2,10,7,4,12946
2,7058,1,1,85,15,2,6,7,1,12946
2,8020,1,2,85,13,2,4,7,3,12946
2,8860,1,3,85,11,2,2,7,5,12946
2,13797,1,4,85,10,2,1,7,6,12946
2,5160,1,3,85,25,3,19,4,6,8860
2,4906,1,10,85,24,3,18,4,7,8860
2,4636,1,2,85,23,3,17,4,1,8860
2,4906,1,2,85,21,3,15,4,3,8860
2,4906,1,6,85,20,3,14,4,4,8860
2,5217,1,11,85,16,3,10,4,1,8860
2,5617,1,5,85,14,3,8,4,3,8860
2,6218,1,11,85,12,3,6,4,5,8860
2,8020,1,3,85,11,3,5,4,6,8860
2,8020,1,3,85,10,3,4,4,7,8860
2,8860,1,1,85,6,3,1,5,4,16450
2,5160,1,3,85,25,3,20,5,6,16450
2,4906,1,10,85,24,3,19,5,7,16450
2,4636,1,2,85,23,3,18,5,1,16450
2,4906,1,2,85,21,3,16,5,3,16450
2,4906,1,6,85,20,3,15,5,4,16450
2,5217,1,11,85,16,3,11,5,1,16450
2,5617,1,5,85,14,3,9,5,3,16450
2,6218,1,11,85,12,3,7,5,5,16450
2,8020,1,3,85,11,3,6,5,6,16450
2,8020,1,3,85,10,3,5,5,7,16450
2,8860,1,1,85,6,3,3,7,4,16450
2,16450,1,1,85,5,3,2,7,5,16450
2,5160,1,3,85,25,3,22,7,6,16450
2,4906,1,10,85,24,3,21,7,7,16450
2,4636,1,2,85,23,3,20,7,1,16450
2,4906,1,2,85,21,3,18,7,3,16450
2,4906,1,6,85,20,3,17,7,4,16450
2,5217,1,11,85,16,3,13,7,1,16450
2,5617,1,5,85,14,3,11,7,3,16450
2,6218,1,11,85,12,3,9,7,5,16450
2,8020,1,3,85,11,3,8,7,6,16450
2,8020,1,3,85,10,3,7,7,7,16450
2,8860,1,1,85,6,3,4,1,4,16450
2,16450,1,1,85,5,3,3,1,5,16450
2,16450,1,1,85,3,3,1,1,7,16450
2,5160,1,3,85,25,3,23,1,6,16450
2,4906,1,10,85,24,3,22,1,7,16450
2,4636,1,2,85,23,3,21,1,1,16450
2,4906,1,2,85,21,3,19,1,3,16450
2,4906,1,6,85,20,3,18,1,4,16450
2,5217,1,11,85,16,3,14,1,1,16450
2,5617,1,5,85,14,3,12,1,3,16450
2,6218,1,11,85,12,3,10,1,5,16450
2,8020,1,3,85,11,3,9,1,6,16450
2,8020,1,3,85,10,3,8,1,7,16450
2,5160,1,3,85,25,3,1,7,6,4906
2,5160,1,3,85,25,3,2,1,6,4636
2,4906,1,10,85,24,3,1,1,7,4636
2,5160,1,3,85,25,3,4,3,6,4906
2,4906,1,10,85,24,3,3,3,7,4906
2,4636,1,2,85,23,3,2,3,1,4906
2,5160,1,3,85,25,3,5,4,6,4906
2,4906,1,10,85,24,3,4,4,7,4906
2,4636,1,2,85,23,3,3,4,1,4906
2,4906,1,2,85,21,3,1,4,3,4906
2,5160,1,3,85,25,3,9,1,6,5217
2,4906,1,10,85,24,3,8,1,7,5217
2,4636,1,2,85,23,3,7,1,1,5217
2,4906,1,2,85,21,3,5,1,3,5217
2,4906,1,6,85,20,3,4,1,4,5217
2,5160,1,3,85,25,3,11,3,6,5617
2,4906,1,10,85,24,3,10,3,7,5617
2,4636,1,2,85,23,3,9,3,1,5617
2,4906,1,2,85,21,3,7,3,3,5617
2,4906,1,6,85,20,3,6,3,4,5617
2,5217,1,11,85,16,3,2,3,1,5617
2,5160,1,3,85,25,3,13,5,6,6218
2,4906,1,10,85,24,3,12,5,7,6218
2,4636,1,2,85,23,3,11,5,1,6218
2,4906,1,2,85,21,3,9,5,3,6218
2,4906,1,6,85,20,3,8,5,4,6218
2,5217,1,11,85,16,3,4,5,1,6218
2,5617,1,5,85,14,3,2,5,3,6218
2,5160,1,3,85,25,3,14,6,6,8020
2,4906,1,10,85,24,3,13,6,7,8020
2,4636,1,2,85,23,3,12,6,1,8020
2,4906,1,2,85,21,3,10,6,3,8020
2,4906,1,6,85,20,3,9,6,4,8020
2,5217,1,11,85,16,3,5,6,1,8020
2,5617,1,5,85,14,3,3,6,3,8020
2,6218,1,11,85,12,3,1,6,5,8020
2,5160,1,3,85,25,3,15,7,6,8020
2,4906,1,10,85,24,3,14,7,7,8020
2,4636,1,2,85,23,3,13,7,1,8020
2,4906,1,2,85,21,3,11,7,3,8020
2,4906,1,6,85,20,3,10,7,4,8020
2,5217,1,11,85,16,3,6,7,1,8020
2,5617,1,5,85,14,3,4,7,3,8020
2,6218,1,11,85,12,3,2,7,5,8020
2,8020,1,3,85,11,3,1,7,6,8020
2,4233,1,7,85,26,4,19,4,6,11010
2,4233,1,5,85,25,4,18,4,7,11010
2,4233,1,4,85,24,4,17,4,1,11010
2,4636,1,1,85,22,4,15,4,3,11010
2,4233,1,1,85,21,4,14,4,4,11010
2,5405,1,1,85,17,4,10,4,1,11010
2,5617,1,2,85,15,4,8,4,3,11010
2,6540,1,4,85,13,4,6,4,5,11010
2,6540,1,1,85,12,4,5,4,6,11010
2,8860,1,2,85,11,4,4,4,7,11010
2,11010,1,3,85,7,4,1,5,4,11010
2,4233,1,7,85,26,4,20,5,6,11010
2,4233,1,5,85,25,4,19,5,7,11010
2,4233,1,4,85,24,4,18,5,1,11010
2,4636,1,1,85,22,4,16,5,3,11010
2,4233,1,1,85,21,4,15,5,4,11010
2,5405,1,1,85,17,4,11,5,1,11010
2,5617,1,2,85,15,4,9,5,3,11010
2,6540,1,4,85,13,4,7,5,5,11010
2,6540,1,1,85,12,4,6,5,6,11010
2,8860,1,2,85,11,4,5,5,7,11010
2,11010,1,3,85,7,4,3,7,4,13797
2,11010,1,2,85,6,4,2,7,5,13797
2,4233,1,7,85,26,4,22,7,6,13797
2,4233,1,5,85,25,4,21,7,7,13797
2,4233,1,4,85,24,4,20,7,1,13797
2,4636,1,1,85,22,4,18,7,3,13797
2,4233,1,1,85,21,4,17,7,4,13797
2,5405,1,1,85,17,4,13,7,1,13797
2,5617,1,2,85,15,4,11,7,3,13797
2,6540,1,4,85,13,4,9,7,5,13797
2,6540,1,1,85,12,4,8,7,6,13797
2,8860,1,2,85,11,4,7,7,7,13797
2,4233,1,7,85,26,4,1,7,6,4233
2,4233,1,7,85,26,4,2,1,6,4233
2,4233,1,5,85,25,4,1,1,7,4233
2,4233,1,7,85,26,4,4,3,6,4636
2,4233,1,5,85,25,4,3,3,7,4636
2,4233,1,4,85,24,4,2,3,1,4636
2,4233,1,7,85,26,4,5,4,6,4233
2,4233,1,5,85,25,4,4,4,7,4233
2,4233,1,4,85,24,4,3,4,1,4233
2,4636,1,1,85,22,4,1,4,3,4233
2,4233,1,7,85,26,4,9,1,6,5405
2,4233,1,5,85,25,4,8,1,7,5405
2,4233,1,4,85,24,4,7,1,1,5405
2,4636,1,1,85,22,4,5,1,3,5405
2,4233,1,1,85,21,4,4,1,4,5405
2,4233,1,7,85,26,4,11,3,6,5617
2,4233,1,5,85,25,4,10,3,7,5617
2,4233,1,4,85,24,4,9,3,1,5617
2,4636,1,1,85,22,4,7,3,3,5617
2,4233,1,1,85,21,4,6,3,4,5617
2,5405,1,1,85,17,4,2,3,1,5617
2,4233,1,7,85,26,4,13,5,6,6540
2,4233,1,5,85,25,4,12,5,7,6540
2,4233,1,4,85,24,4,11,5,1,6540
2,4636,1,1,85,22,4,9,5,3,6540
2,4233,1,1,85,21,4,8,5,4,6540
2,5405,1,1,85,17,4,4,5,1,6540
2,5617,1,2,85,15,4,2,5,3,6540
2,4233,1,7,85,26,4,14,6,6,6540
2,4233,1,5,85,25,4,13,6,7,6540
2,4233,1,4,85,24,4,12,6,1,6540
2,4636,1,1,85,22,4,10,6,3,6540
2,4233,1,1,85,21,4,9,6,4,6540
2,5405,1,1,85,17,4,5,6,1,6540
2,5617,1,2,85,15,4,3,6,3,6540
2,6540,1,4,85,13,4,1,6,5,6540
2,4233,1,7,85,26,4,15,7,6,8860
2,4233,1,5,85,25,4,14,7,7,8860
2,4233,1,4,85,24,4,13,7,1,8860
2,4636,1,1,85,22,4,11,7,3,8860
2,4233,1,1,85,21,4,10,7,4,8860
2,5405,1,1,85,17,4,6,7,1,8860
2,5617,1,2,85,15,4,4,7,3,8860
2,6540,1,4,85,13,4,2,7,5,8860
2,6540,1,1,85,12,4,1,7,6,8860
2,4636,1,1,85,25,5,17,4,1,8860
2,4636,1,1,85,23,5,15,4,3,8860
2,4636,1,3,85,22,5,14,4,4,8860
2,4636,1,1,85,18,5,10,4,1,8860
2,5405,1,5,85,16,5,8,4,3,8860
2,5973,1,3,85,14,5,6,4,5,8860
2,5973,1,3,85,13,5,5,4,6,8860
2,7058,1,3,85,12,5,4,4,7,8860
2,8860,1,1,85,8,5,1,5,4,11010
2,4636,1,1,85,25,5,18,5,1,11010
2,4636,1,1,85,23,5,16,5,3,11010
2,4636,1,3,85,22,5,15,5,4,11010
2,4636,1,1,85,18,5,11,5,1,11010
2,5405,1,5,85,16,5,9,5,3,11010
2,5973,1,3,85,14,5,7,5,5,11010
2,5973,1,3,85,13,5,6,5,6,11010
2,7058,1,3,85,12,5,5,5,7,11010
2,8860,1,1,85,8,5,4,1,4,12946
2,11010,1,2,85,7,5,3,1,5,12946
2,4636,1,1,85,25,5,21,1,1,12946
2,4636,1,1,85,23,5,19,1,3,12946
2,4636,1,3,85,22,5,18,1,4,12946
2,4636,1,1,85,18,5,14,1,1,12946
2,5405,1,5,85,16,5,12,1,3,12946
2,5973,1,3,85,14,5,10,1,5,12946
2,5973,1,3,85,13,5,9,1,6,12946
2,7058,1,3,85,12,5,8,1,7,12946
2,4636,1,1,85,25,5,2,3,1,4636
2,4636,1,1,85,25,5,3,4,1,4636
2,4636,1,1,85,23,5,1,4,3,4636
2,4636,1,1,85,25,5,7,1,1,4636
2,4636,1,1,85,23,5,5,1,3,4636
2,4636,1,3,85,22,5,4,1,4,4636
2,4636,1,1,85,25,5,9,3,1,5405
2,4636,1,1,85,23,5,7,3,3,5405
2,4636,1,3,85,22,5,6,3,4,5405
2,4636,1,1,85,18,5,2,3,1,5405
2,4636,1,1,85,25,5,11,5,1,5973
2,4636,1,1,85,23,5,9,5,3,5973
2,4636,1,3,85,22,5,8,5,4,5973
2,4636,1,1,85,18,5,4,5,1,5973
2,5405,1,5,85,16,5,2,5,3,5973
2,4636,1,1,85,25,5,12,6,1,5973
2,4636,1,1,85,23,5,10,6,3,5973
2,4636,1,3,85,22,5,9,6,4,5973
2,4636,1,1,85,18,5,5,6,1,5973
2,5405,1,5,85,16,5,3,6,3,5973
2,5973,1,3,85,14,5,1,6,5,5973
2,4636,1,1,85,25,5,13,7,1,7058
2,4636,1,1,85,23,5,11,7,3,7058
2,4636,1,3,85,22,5,10,7,4,7058
2,4636,1,1,85,18,5,6,7,1,7058
2,5405,1,5,85,16,5,4,7,3,7058
2,5973,1,3,85,14,5,2,7,5,7058
2,5973,1,3,85,13,5,1,7,6,7058
2,4636,1,4,85,28,6,19,4,6,8860
2,4233,1,2,85,27,6,18,4,7,8860
2,4906,1,8,85,26,6,17,4,1,8860
2,5217,1,8,85,24,6,15,4,3,8860
2,5217,1,8,85,23,6,14,4,4,8860
2,4636,1,1,85,19,6,10,4,1,8860
2,5217,1,3,85,17,6,8,4,3,8860
2,5405,1,7,85,15,6,6,4,5,8860
2,5973,1,2,85,14,6,5,4,6,8860
2,6218,1,1,85,13,6,4,4,7,8860
2,8860,1,3,85,9,6,1,5,4,11010
2,4636,1,4,85,28,6,20,5,6,11010
2,4233,1,2,85,27,6,19,5,7,11010
2,4906,1,8,85,26,6,18,5,1,11010
2,5217,1,8,85,24,6,16,5,3,11010
2,5217,1,8,85,23,6,15,5,4,11010
2,4636,1,1,85,19,6,11,5,1,11010
2,5217,1,3,85,17,6,9,5,3,11010
2,5405,1,7,85,15,6,7,5,5,11010
2,5973,1,2,85,14,6,6,5,6,11010
2,6218,1,1,85,13,6,5,5,7,11010
2,8860,1,3,85,9,6,3,7,4,18524
2,11010,1,1,85,8,6,2,7,5,18524
2,4636,1,4,85,28,6,22,7,6,18524
2,4233,1,2,85,27,6,21,7,7,18524
2,4906,1,8,85,26,6,20,7,1,18524
2,5217,1,8,85,24,6,18,7,3,18524
2,5217,1,8,85,23,6,17,7,4,18524
2,4636,1,1,85,19,6,13,7,1,18524
2,5217,1,3,85,17,6,11,7,3,18524
2,5405,1,7,85,15,6,9,7,5,18524
2,5973,1,2,85,14,6,8,7,6,18524
2,6218,1,1,85,13,6,7,7,7,18524
2,8860,1,3,85,9,6,4,1,4,13797
2,11010,1,1,85,8,6,3,1,5,13797
2,18524,1,1,85,6,6,1,1,7,13797
2,4636,1,4,85,28,6,23,1,6,13797
2,4233,1,2,85,27,6,22,1,7,13797
2,4906,1,8,85,26,6,21,1,1,13797
2,5217,1,8,85,24,6,19,1,3,13797
2,5217,1,8,85,23,6,18,1,4,13797
2,4636,1,1,85,19,6,14,1,1,13797
2,5217,1,3,85,17,6,12,1,3,13797
2,5405,1,7,85,15,6,10,1,5,13797
2,5973,1,2,85,14,6,9,1,6,13797
2,6218,1,1,85,13,6,8,1,7,13797
2,8860,1,3,85,9,6,8,5,4,16450
2,11010,1,1,85,8,6,7,5,5,16450
2,18524,1,1,85,6,6,5,5,7,16450
2,13797,1,1,85,5,6,4,5,1,16450
2,4636,1,4,85,28,6,27,5,6,16450
2,4233,1,2,85,27,6,26,5,7,16450
2,4906,1,8,85,26,6,25,5,1,16450
2,5217,1,8,85,24,6,23,5,3,16450
2,5217,1,8,85,23,6,22,5,4,16450
2,4636,1,1,85,19,6,18,5,1,16450
2,5217,1,3,85,17,6,16,5,3,16450
2,5405,1,7,85,15,6,14,5,5,16450
2,5973,1,2,85,14,6,13,5,6,16450
2,6218,1,1,85,13,6,12,5,7,16450
2,4636,1,4,85,28,6,1,7,6,4233
2,4636,1,4,85,28,6,2,1,6,4906
2,4233,1,2,85,27,6,1,1,7,4906
2,4636,1,4,85,28,6,4,3,6,5217
2,4233,1,2,85,27,6,3,3,7,5217
2,4906,1,8,85,26,6,2,3,1,5217
2,4636,1,4,85,28,6,5,4,6,5217
2,4233,1,2,85,27,6,4,4,7,5217
2,4906,1,8,85,26,6,3,4,1,5217
2,5217,1,8,85,24,6,1,4,3,5217
2,4636,1,4,85,28,6,9,1,6,4636
2,4233,1,2,85,27,6,8,1,7,4636
2,4906,1,8,85,26,6,7,1,1,4636
2,5217,1,8,85,24,6,5,1,3,4636
2,5217,1,8,85,23,6,4,1,4,4636
2,4636,1,4,85,28,6,11,3,6,5217
2,4233,1,2,85,27,6,10,3,7,5217
2,4906,1,8,85,26,6,9,3,1,5217
2,5217,1,8,85,24,6,7,3,3,5217
2,5217,1,8,85,23,6,6,3,4,5217
2,4636,1,1,85,19,6,2,3,1,5217
2,4636,1,4,85,28,6,13,5,6,5405
2,4233,1,2,85,27,6,12,5,7,5405
2,4906,1,8,85,26,6,11,5,1,5405
2,5217,1,8,85,24,6,9,5,3,5405
2,5217,1,8,85,23,6,8,5,4,5405
2,4636,1,1,85,19,6,4,5,1,5405
2,5217,1,3,85,17,6,2,5,3,5405
2,4636,1,4,85,28,6,14,6,6,5973
2,4233,1,2,85,27,6,13,6,7,5973
2,4906,1,8,85,26,6,12,6,1,5973
2,5217,1,8,85,24,6,10,6,3,5973
2,5217,1,8,85,23,6,9,6,4,5973
2,4636,1,1,85,19,6,5,6,1,5973
2,5217,1,3,85,17,6,3,6,3,5973
2,5405,1,7,85,15,6,1,6,5,5973
2,4636,1,4,85,28,6,15,7,6,6218
2,4233,1,2,85,27,6,14,7,7,6218
2,4906,1,8,85,26,6,13,7,1,6218
2,5217,1,8,85,24,6,11,7,3,6218
2,5217,1,8,85,23,6,10,7,4,6218
2,4636,1,1,85,19,6,6,7,1,6218
2,5217,1,3,85,17,6,4,7,3,6218
2,5405,1,7,85,15,6,2,7,5,6218
2,5973,1,2,85,14,6,1,7,6,6218
2,4636,1,5,85,28,7,18,4,7,8860
2,4233,1,5,85,27,7,17,4,1,8860
2,4636,1,13,85,25,7,15,4,3,8860
2,4636,1,5,85,24,7,14,4,4,8860
2,5217,1,5,85,20,7,10,4,1,8860
2,5929,1,2,85,18,7,8,4,3,8860
2,7058,1,2,85,16,7,6,4,5,8860
2,7058,1,2,85,15,7,5,4,6,8860
2,8020,1,2,85,14,7,4,4,7,8860
2,8860,1,3,85,10,7,1,5,4,10324
2,4636,1,5,85,28,7,19,5,7,10324
2,4233,1,5,85,27,7,18,5,1,10324
2,4636,1,13,85,25,7,16,5,3,10324
2,4636,1,5,85,24,7,15,5,4,10324
2,5217,1,5,85,20,7,11,5,1,10324
2,5929,1,2,85,18,7,9,5,3,10324
2,7058,1,2,85,16,7,7,5,5,10324
2,7058,1,2,85,15,7,6,5,6,10324
2,8020,1,2,85,14,7,5,5,7,10324
2,8860,1,3,85,10,7,3,7,4,11010
2,10324,1,1,85,9,7,2,7,5,11010
2,4636,1,5,85,28,7,21,7,7,11010
2,4233,1,5,85,27,7,20,7,1,11010
2,4636,1,13,85,25,7,18,7,3,11010
2,4636,1,5,85,24,7,17,7,4,11010
2,5217,1,5,85,20,7,13,7,1,11010
2,5929,1,2,85,18,7,11,7,3,11010
2,7058,1,2,85,16,7,9,7,5,11010
2,7058,1,2,85,15,7,8,7,6,11010
2,8020,1,2,85,14,7,7,7,7,11010
2,8860,1,3,85,10,7,4,1,4,16450
2,10324,1,1,85,9,7,3,1,5,16450
2,11010,1,2,85,7,7,1,1,7,16450
2,4636,1,5,85,28,7,22,1,7,16450
2,4233,1,5,85,27,7,21,1,1,16450
2,4636,1,13,85,25,7,19,1,3,16450
2,4636,1,5,85,24,7,18,1,4,16450
2,5217,1,5,85,20,7,14,1,1,16450
2,5929,1,2,85,18,7,12,1,3,16450
2,7058,1,2,85,16,7,10,1,5,16450
2,7058,1,2,85,15,7,9,1,6,16450
2,8020,1,2,85,14,7,8,1,7,16450
2,8860,1,3,85,10,7,8,5,4,18524
2,10324,1,1,85,9,7,7,5,5,18524
2,11010,1,2,85,7,7,5,5,7,18524
2,16450,1,1,85,6,7,4,5,1,18524
2,4636,1,5,85,28,7,26,5,7,18524
2,4233,1,5,85,27,7,25,5,1,18524
2,4636,1,13,85,25,7,23,5,3,18524
2,4636,1,5,85,24,7,22,5,4,18524
2,5217,1,5,85,20,7,18,5,1,18524
2,5929,1,2,85,18,7,16,5,3,18524
2,7058,1,2,85,16,7,14,5,5,18524
2,7058,1,2,85,15,7,13,5,6,18524
2,8020,1,2,85,14,7,12,5,7,18524
2,4636,1,5,85,28,7,1,1,7,4233
2,4636,1,5,85,28,7,3,3,7,4636
2,4233,1,5,85,27,7,2,3,1,4636
2,4636,1,5,85,28,7,4,4,7,4636
2,4233,1,5,85,27,7,3,4,1,4636
2,4636,1,13,85,25,7,1,4,3,4636
2,4636,1,5,85,28,7,8,1,7,5217
2,4233,1,5,85,27,7,7,1,1,5217
2,4636,1,13,85,25,7,5,1,3,5217
2,4636,1,5,85,24,7,4,1,4,5217
2,4636,1,5,85,28,7,10,3,7,5929
2,4233,1,5,85,27,7,9,3,1,5929
2,4636,1,13,85,25,7,7,3,3,5929
2,4636,1,5,85,24,7,6,3,4,5929
2,5217,1,5,85,20,7,2,3,1,5929
2,4636,1,5,85,28,7,12,5,7,7058
2,4233,1,5,85,27,7,11,5,1,7058
2,4636,1,13,85,25,7,9,5,3,7058
2,4636,1,5,85,24,7,8,5,4,7058
2,5217,1,5,85,20,7,4,5,1,7058
2,5929,1,2,85,18,7,2,5,3,7058
2,4636,1,5,85,28,7,13,6,7,7058
2,4233,1,5,85,27,7,12,6,1,7058
2,4636,1,13,85,25,7,10,6,3,7058
2,4636,1,5,85,24,7,9,6,4,7058
2,5217,1,5,85,20,7,5,6,1,7058
2,5929,1,2,85,18,7,3,6,3,7058
2,7058,1,2,85,16,7,1,6,5,7058
2,4636,1,5,85,28,7,14,7,7,8020
2,4233,1,5,85,27,7,13,7,1,8020
2,4636,1,13,85,25,7,11,7,3,8020
2,4636,1,5,85,24,7,10,7,4,8020
2,5217,1,5,85,20,7,6,7,1,8020
2,5929,1,2,85,18,7,4,7,3,8020
2,7058,1,2,85,16,7,2,7,5,8020
2,7058,1,2,85,15,7,1,7,6,8020
2,8860,1,10,85,31,2,19,4,6,6540
2,8020,1,1,85,30,2,18,4,7,6540
2,8020,1,1,85,29,2,17,4,1,6540
2,8546,1,1,85,27,2,15,4,3,6540
2,8860,1,1,85,26,2,14,4,4,6540
2,8860,1,6,85,22,2,10,4,1,6540
2,8860,1,2,85,20,2,8,4,3,6540
2,8860,1,2,85,18,2,6,4,5,6540
2,6540,1,26,85,17,2,5,4,6,6540
2,6540,1,24,85,16,2,4,4,7,6540
2,6540,1,3,85,12,2,1,5,4,8020
2,8860,1,10,85,31,2,20,5,6,8020
2,8020,1,1,85,30,2,19,5,7,8020
2,8020,1,1,85,29,2,18,5,1,8020
2,8546,1,1,85,27,2,16,5,3,8020
2,8860,1,1,85,26,2,15,5,4,8020
2,8860,1,6,85,22,2,11,5,1,8020
2,8860,1,2,85,20,2,9,5,3,8020
2,8860,1,2,85,18,2,7,5,5,8020
2,6540,1,26,85,17,2,6,5,6,8020
2,6540,1,24,85,16,2,5,5,7,8020
2,6540,1,3,85,12,2,3,7,4,8860
2,8020,1,1,85,11,2,2,7,5,8860
2,8860,1,10,85,31,2,22,7,6,8860
2,8020,1,1,85,30,2,21,7,7,8860
2,8020,1,1,85,29,2,20,7,1,8860
2,8546,1,1,85,27,2,18,7,3,8860
2,8860,1,1,85,26,2,17,7,4,8860
2,8860,1,6,85,22,2,13,7,1,8860
2,8860,1,2,85,20,2,11,7,3,8860
2,8860,1,2,85,18,2,9,7,5,8860
2,6540,1,26,85,17,2,8,7,6,8860
2,6540,1,24,85,16,2,7,7,7,8860
2,6540,1,3,85,12,2,4,1,4,10324
2,8020,1,1,85,11,2,3,1,5,10324
2,8860,1,2,85,9,2,1,1,7,10324
2,8860,1,10,85,31,2,23,1,6,10324
2,8020,1,1,85,30,2,22,1,7,10324
2,8020,1,1,85,29,2,21,1,1,10324
2,8546,1,1,85,27,2,19,1,3,10324
2,8860,1,1,85,26,2,18,1,4,10324
2,8860,1,6,85,22,2,14,1,1,10324
2,8860,1,2,85,20,2,12,1,3,10324
2,8860,1,2,85,18,2,10,1,5,10324
2,6540,1,26,85,17,2,9,1,6,10324
2,6540,1,24,85,16,2,8,1,7,10324
2,6540,1,3,85,12,2,8,5,4,13797
2,8020,1,1,85,11,2,7,5,5,13797
2,8860,1,2,85,9,2,5,5,7,13797
2,10324,1,3,85,8,2,4,5,1,13797
2,8860,1,10,85,31,2,27,5,6,13797
2,8020,1,1,85,30,2,26,5,7,13797
2,8020,1,1,85,29,2,25,5,1,13797
2,8546,1,1,85,27,2,23,5,3,13797
2,8860,1,1,85,26,2,22,5,4,13797
2,8860,1,6,85,22,2,18,5,1,13797
2,8860,1,2,85,20,2,16,5,3,13797
2,8860,1,2,85,18,2,14,5,5,13797
2,6540,1,26,85,17,2,13,5,6,13797
2,6540,1,24,85,16,2,12,5,7,13797
2,8860,1,10,85,31,2,1,7,6,8020
2,8860,1,10,85,31,2,2,1,6,8020
2,8020,1,1,85,30,2,1,1,7,8020
2,8860,1,10,85,31,2,4,3,6,8546
2,8020,1,1,85,30,2,3,3,7,8546
2,8020,1,1,85,29,2,2,3,1,8546
2,8860,1,10,85,31,2,5,4,6,8860
2,8020,1,1,85,30,2,4,4,7,8860
2,8020,1,1,85,29,2,3,4,1,8860
2,8546,1,1,85,27,2,1,4,3,8860
2,8860,1,10,85,31,2,9,1,6,8860
2,8020,1,1,85,30,2,8,1,7,8860
2,8020,1,1,85,29,2,7,1,1,8860
2,8546,1,1,85,27,2,5,1,3,8860
2,8860,1,1,85,26,2,4,1,4,8860
2,8860,1,10,85,31,2,11,3,6,8860
2,8020,1,1,85,30,2,10,3,7,8860
2,8020,1,1,85,29,2,9,3,1,8860
2,8546,1,1,85,27,2,7,3,3,8860
2,8860,1,1,85,26,2,6,3,4,8860
2,8860,1,6,85,22,2,2,3,1,8860
2,8860,1,10,85,31,2,13,5,6,8860
2,8020,1,1,85,30,2,12,5,7,8860
2,8020,1,1,85,29,2,11,5,1,8860
2,8546,1,1,85,27,2,9,5,3,8860
2,8860,1,1,85,26,2,8,5,4,8860
2,8860,1,6,85,22,2,4,5,1,8860
2,8860,1,2,85,20,2,2,5,3,8860
2,8860,1,10,85,31,2,14,6,6,6540
2,8020,1,1,85,30,2,13,6,7,6540
2,8020,1,1,85,29,2,12,6,1,6540
2,8546,1,1,85,27,2,10,6,3,6540
2,8860,1,1,85,26,2,9,6,4,6540
2,8860,1,6,85,22,2,5,6,1,6540
2,8860,1,2,85,20,2,3,6,3,6540
2,8860,1,2,85,18,2,1,6,5,6540
2,8860,1,10,85,31,2,15,7,6,6540
2,8020,1,1,85,30,2,14,7,7,6540
2,8020,1,1,85,29,2,13,7,1,6540
2,8546,1,1,85,27,2,11,7,3,6540
2,8860,1,1,85,26,2,10,7,4,6540
2,8860,1,6,85,22,2,6,7,1,6540
2,8860,1,2,85,20,2,4,7,3,6540
